id,code,nom,type,prix,pays,volume,tauxAlcool,cup,producteur,agentPromo,urlImage
10870211,166307,Bailly-Lapierre Saint-Bris,Vin blanc,19.85,France,750.0,12.5,3371801811445,Caves Bailly-Lapierre,Importation Épicurienne Inc,https://www.saq.com/media/catalog/product/1/0/10870211-1_1580609714.png
11405661,184586,Ballantine's Blended Scotch,Scotch blended,39.5,Royaume Uni,1140.0,40.0,5010106111833,George Ballantine & Son Ltd,Corby Spiritueux et Vins Limitée,https://www.saq.com/media/catalog/product/1/1/11405661-1_1580617515.png
908285,302918,Banfi Centine Toscana,Vin rouge,15.95,Italie,750.0,13.5,8015674830862,Castello Banfi,Charton Hobbs Inc,https://www.saq.com/media/catalog/product/9/0/908285-1_1580607618.png
854562,300176,Banfi Fumaio Toscana,Vin blanc,15.8,Italie,750.0,12.5,8015674910663,Castello Banfi,Charton Hobbs Inc,https://www.saq.com/media/catalog/product/8/5/854562-1_1580605811.png
14549037,317109,Barale Fratelli Barolo Bussia,Vin rouge,96.75,Italie,750.0,14.5,8033100302028,Barale Fratelli,Les Vins Aldi,https://www.saq.com/media/catalog/product/1/4/14549037-1_1612800327.png
11459722,186137,Barbancourt 4 Ans,Rhum agricole,37.0,Haiti,750.0,43.0,689768871314,Crillon Importers Ltd,Corporation Bella Vita International,https://www.saq.com/media/catalog/product/1/1/11459722-1_1580621428.png
11202361,178157,Barcelo Gran Anejo,Rhum ambré,31.25,République Dominicaine,750.0,40.0,7461323129398,Barcelo Comercial Internacional SA,Société de Vins Fins Ltée.,https://www.saq.com/media/catalog/product/1/1/11202361-1_1580614813.png
11416335,184790,Barcelo Imperial,Rhum ambré,51.75,République Dominicaine,750.0,40.0,856981000290,Barcelo Comercial Internacional SA,Société de Vins Fins Ltée.,https://www.saq.com/media/catalog/product/1/1/11416335-1_1604431832.png
12228361,212369,Barefoot Bubbly Pink Moscato,Vin mousseux rosé,13.95,États-Unis,750.0,8.0,85000019658,E. & J. Gallo Winery,Gallo Canada Ltée (E. & J.),https://www.saq.com/media/catalog/product/1/2/12228361-1_1580661621.png
11689131,195473,Barefoot Moscato,Vin blanc,10.75,États-Unis,750.0,8.5,85000016688,Barefoot Cellars,Gallo Canada Ltée (E. & J.),https://www.saq.com/media/catalog/product/1/1/11689131-1_1580625918.png
10915010,167324,Barefoot Pinot Grigio,Vin blanc,10.75,États-Unis,750.0,13.0,85000014448,Barefoot Cellars,Gallo Canada Ltée (E. & J.),https://www.saq.com/media/catalog/product/1/0/10915010-1_1580610310.png
10915036,167327,Barefoot Shiraz,Vin rouge,10.75,États-Unis,750.0,13.5,18341751130,Barefoot Cellars,Gallo Canada Ltée (E. & J.),https://www.saq.com/media/catalog/product/1/0/10915036-1_1580610311.png
11133175,174896,Barefoot Zinfandel,Vin rouge,10.75,États-Unis,750.0,13.5,18341751093,Barefoot Cellars,Gallo Canada Ltée (E. & J.),https://www.saq.com/media/catalog/product/1/1/11133175-1_1580613313.png
13567962,260993,Barista,Liqueur de café,30.25,Canada,750.0,23.0,57496008508,Mondia Alliance,Univins et spiritueux Inc,https://www.saq.com/media/catalog/product/1/3/13567962-1_1578537910.png
11375692,182840,Barkan Classic Cabernet-Sauvignon Galil,Vin rouge,19.2,Israël,750.0,13.0,87752006108,Barkan Wine Cellars Ltd,81750 Canada Ltée,https://www.saq.com/media/catalog/product/1/1/11375692-1_1605726644.png
10961180,168779,Barkan Classic Shiraz,Vin rouge,19.55,Israël,750.0,13.0,87752008867,Barkan Wine Cellars Ltd,81750 Canada Ltée,https://www.saq.com/media/catalog/product/1/0/10961180-1_1580610916.png
868729,300890,Baron de Ley Reserva,Vin rouge,22.65,Espagne,750.0,13.5,8420347292494,Baron de Ley,Les Sélections François Fréchette,https://www.saq.com/media/catalog/product/8/6/868729-1_1580606125.png
11092377,173147,Baron Herzog Cabernet-Sauvignon Californie,Vin rouge,19.7,États-Unis,750.0,13.5,87752002575,Baron Herzog Wine Cellars Co.,81750 Canada Ltée,https://www.saq.com/media/catalog/product/1/1/11092377-1_1580612416.png
10348342,153635,Baron Herzog Chardonnay Californie,Vin blanc,19.1,États-Unis,750.0,13.5,87752002568,Baron Herzog Wine Cellars Co.,81750 Canada Ltée,https://www.saq.com/media/catalog/product/1/0/10348342-1_1580596218.png
12336353,217517,Baron Herzog Jeunesse Black Muscat,Vin rouge,19.6,États-Unis,750.0,13.0,87752013151,Baron Herzog Wine Cellars Co.,81750 Canada Ltée,https://www.saq.com/media/catalog/product/1/2/12336353-1_1603910770.png
11092342,173144,Baron Herzog Old Vine Zinfandel Californie,Vin rouge,19.7,États-Unis,750.0,15.0,87752003794,Baron Herzog Wine Cellars Co.,81750 Canada Ltée,https://www.saq.com/media/catalog/product/1/1/11092342-1_1580612416.png
13112546,246302,Baron Herzog Pinot Grigio Californie,Vin blanc,20.15,États-Unis,750.0,12.0,87752013090,Baron Herzog Wine Cellars Co.,81750 Canada Ltée,https://www.saq.com/media/catalog/product/1/3/13112546-1_1581314117.png
407528,294179,Baron Philippe de Rothschild Chardonnay Pays d'Oc,Vin blanc,12.9,France,750.0,13.5,878448002678,Baron Philippe de Rothschild SA,"Vins Arterra Canada, division Québec Inc",https://www.saq.com/media/catalog/product/4/0/407528-1_1580600720.png
10530283,156527,Baron Philippe de Rothschild Mapu Cabernet-Sauvignon/Carmenere,Vin rouge,10.15,Chili,750.0,13.0,812485000143,Baron Philippe de Rothschild SA,"Vins Arterra Canada, division Québec Inc",https://www.saq.com/media/catalog/product/1/0/10530283-1_1580597717.png
14250203,289211,Baron Philippe de Rothschild Mapu Reserva Valle del Maule,Vin blanc,14.0,Chili,750.0,13.5,812485000709,Baron Philippe de Rothschild SA,"Vins Arterra Canada, division Québec Inc",https://www.saq.com/media/catalog/product/1/4/14250203-1_1580352616.png
407544,294185,Baron Philippe de Rothschild Pays d'Oc Merlot,Vin rouge,13.0,France,750.0,14.0,878448002647,Baron Philippe de Rothschild SA,"Vins Arterra Canada, division Québec Inc",https://www.saq.com/media/catalog/product/4/0/407544-1_1580600720.png
10915247,167351,Baron Philippe de Rothschild Pays d'Oc Pinot Noir,Vin rouge,13.3,France,750.0,12.5,878448000018,Baron Philippe de Rothschild SA,"Vins Arterra Canada, division Québec Inc",https://www.saq.com/media/catalog/product/1/0/10915247-1_1580610312.png
13263416,251246,Baron Samedi,Rhum épicé,29.9,États-Unis,750.0,45.0,69321004494,Baron Samedi,Forty Creek Distillery LTD,https://www.saq.com/media/catalog/product/1/3/13263416-1_1578443413.png
3962,294098,Barone Ricasoli Brolio Chianti-Classico,Vin rouge,23.6,Italie,750.0,13.5,618109027516,Barone Ricasoli SPA Agricola,Société de Vins Fins Ltée.,https://www.saq.com/media/catalog/product/3/9/3962-1_1580600714.png
13188858,248336,Barone Ricasoli Chianti,Vin rouge,15.9,Italie,750.0,13.0,618109447512,Barone Ricasoli SPA Agricola,Société de Vins Fins Ltée.,https://www.saq.com/media/catalog/product/1/3/13188858-1_1581315325.png
10253440,150890,Barone Ricasoli Rocca Guicciarda Chianti Classico Riserva,Vin rouge,24.75,Italie,750.0,13.5,618109777510,Barone Ricasoli SPA Agricola,Société de Vins Fins Ltée.,https://www.saq.com/media/catalog/product/1/0/10253440-1_1580594718.png
10518962,156314,Bartenura Moscato,Vin de dessert,19.4,Italie,750.0,5.0,87752005644,Bartenura Wines A,81750 Canada Ltée,https://www.saq.com/media/catalog/product/1/0/10518962-1_1590503108.png
12990179,242309,Bartolo Mazzi Vittori Montepulciano d'Abruzzo,Vin rouge,8.8,Italie,750.0,12.5,56049134442,Constellation Brands Québec,"Vins Arterra Canada, division Québec Inc",https://www.saq.com/media/catalog/product/1/2/12990179-1_1578435608.png
12990224,242312,Bartolo Mazzi Vittori Trebbiano Rubicone,Vin blanc,8.8,Italie,750.0,11.0,56049134428,Constellation Brands Québec,"Vins Arterra Canada, division Québec Inc",https://www.saq.com/media/catalog/product/1/2/12990224-1_1578435609.png
13359274,254039,Barton & Guestier M de Magnol Côtes de Bordeaux,Vin rouge,18.85,France,750.0,13.0,3035131119564,Barton & Guestier,Charton Hobbs Inc,https://www.saq.com/media/catalog/product/1/3/13359274-1_1578534619.png
10331516,153050,Basil Hayden's Kentucky Bourbon,Whiskey américain,53.75,États-Unis,750.0,40.0,80686012405,Beam Global Spirits and Wine Inc.,Beam Canada Inc.,https://www.saq.com/media/catalog/product/1/0/10331516-1_1580595923.png
13284313,251822,Beau Bonhomme Jumilla,Vin rouge,13.05,Espagne,750.0,13.5,8437012278585,Nathalie Bonhomme,Importation Épicurienne Inc,https://www.saq.com/media/catalog/product/1/3/13284313-1_1578443712.png
14375760,305390,Beauty in Chaos Syrah Washington State,Vin rouge,14.95,États-Unis,750.0,12.5,88586010484,Ste Michelle Wine Estates,Vins Philippe Dandurand Ltée,https://www.saq.com/media/catalog/product/1/4/14375760-1_1581089489.png
11870407,201077,Beckmann 1800 Silver,Téquila,38.75,Mexique,750.0,40.0,811538010139,The Beckmann Family,Mosaiq Vins et Spiritueux Inc.,https://www.saq.com/media/catalog/product/1/1/11870407-1_1601049035.png
14555322,318510,Beckmen Vineyards Sauvignon Blanc Santa Ynez Valley,Vin blanc,27.3,États-Unis,750.0,13.7,7135849920004,Beckmen Vineyards,Avant Garde Vins et Spiritueux(7213085 C,https://www.saq.com/media/catalog/product/1/4/14555322-1_1603809968.png
13827429,270785,BeDirty,Dry gin,48.25,Canada,750.0,41.7,627987043648,Distillerie Vice Vertu,Esprit Rézin 9317-2724 Qc Inc. (spirit.),https://www.saq.com/media/catalog/product/1/3/13827429-1_1578543013.png
570,296309,Beefeater,Dry gin,24.25,Royaume Uni,750.0,40.0,5000329002216,James Burrough Limited,Corby Spiritueux et Vins Limitée,https://www.saq.com/media/catalog/product/5/7/570-1_1580602827.png
11405679,184589,Beefeater,Dry gin,35.25,Royaume Uni,1140.0,40.0,5000329002353,James Burrough Limited,Corby Spiritueux et Vins Limitée,https://www.saq.com/media/catalog/product/1/1/11405679-1_1580617516.png
10825920,163190,Belle de Brillet,Liqueur de fruit,51.0,France,700.0,30.0,3380140240854,J.R. Brillet,Authentic Vins et Spiritueux inc,https://www.saq.com/media/catalog/product/1/0/10825920-1_1580608516.png
437772,294533,Belvedere,Vodka,49.75,Pologne,750.0,40.0,87116069688,Polmos Zyrardow,Charton Hobbs Inc,https://www.saq.com/media/catalog/product/4/3/437772-1_1580601022.png
13561149,260633,Belvedere,Vodka,72.0,Pologne,1140.0,40.0,5901867806550,Polmos Zyrardow,Charton Hobbs Inc,https://www.saq.com/media/catalog/product/1/3/13561149-1_1578537614.png
10856777,164987,Beni di Batasiolo Barolo,Vin rouge,31.35,Italie,750.0,13.5,632738100013,Batasiolo SPA (VP),Charton Hobbs Inc,https://www.saq.com/media/catalog/product/1/0/10856777-1_1605726644.png
611251,296999,Beni di Batasiolo Langhe,Vin rouge,16.9,Italie,750.0,13.5,632738100471,Batasiolo SPA (VP),Charton Hobbs Inc,https://www.saq.com/media/catalog/product/6/1/611251-1_1580603421.png
123778,219356,Benjamin Brunel Rasteau,Vin rouge,20.0,France,750.0,13.0,3760168120008,SCA du Château de la Gardine,Vinéo Inc.,https://www.saq.com/media/catalog/product/1/2/123778-1_1580663713.png
13483523,258203,BeOrigin,Dry gin,49.5,Canada,750.0,43.0,40232630835,Distillerie Vice Vertu,Esprit Rézin 9317-2724 Qc Inc. (spirit.),https://www.saq.com/media/catalog/product/1/3/13483523-1_1578536418.png
35881,293810,Berger,Pastis,25.5,France,750.0,45.0,3191010010695,Berger SA,Southern Glazer's Wine,https://www.saq.com/media/catalog/product/3/5/35881-1_1580594118.png
903245,302621,Beringer Founders' Estate Pinot Noir,Vin rouge,16.95,États-Unis,750.0,13.8,89819001972,Beringer Vineyards,Mark Anthony Brands Ltd,https://www.saq.com/media/catalog/product/9/0/903245-1_1580607327.png
352583,293750,Beringer Knights Valley Cabernet-Sauvignon Californie,Vin rouge,39.85,États-Unis,750.0,14.3,89819003471,Beringer Vineyards,Mark Anthony Brands Ltd,https://www.saq.com/media/catalog/product/3/5/352583-1_1595278817.png
11133132,174887,Beringer Main & Vine Cabernet-Sauvignon,Vin rouge,10.95,États-Unis,750.0,13.5,89819068227,Beringer Vineyards,Mark Anthony Brands Ltd,https://www.saq.com/media/catalog/product/1/1/11133132-1_1580613312.png
11133124,174884,Beringer Main & Vine Pinot Grigio,Vin blanc,10.95,États-Unis,750.0,12.5,89819760091,Beringer Vineyards,Mark Anthony Brands Ltd,https://www.saq.com/media/catalog/product/1/1/11133124-1_1580613312.png
10845808,164300,Beringer Main & Vine White Zinfandel,Vin rosé,10.95,États-Unis,750.0,10.0,89819006526,Beringer Vineyards,Mark Anthony Brands Ltd,https://www.saq.com/media/catalog/product/1/0/10845808-1_1580609114.png
14127651,284057,Bernabeleva Camino de Navaherreros Vinos de Madrid,Vin rouge,20.05,Espagne,750.0,13.5,8437011795755,Bernabeleva,Symbiose vins et cies inc.,https://www.saq.com/media/catalog/product/1/4/14127651-1_1578552309.png
13908860,274667,Bernard Dugat-Py Gevrey-Chambertin Premier Cru Petite Chapelle,Vin rouge,410.75,France,750.0,13.0,4000139088609,Bernard Dugat-Py,Le Maitre de Chai (GB),https://www.saq.com/media/catalog/product/1/3/13908860-1_1578545411.png
14453027,313996,Bernard Magrez Château Magrez Fombrauge Saint-Émilion Grand Cru,Vin rouge,259.75,France,750.0,14.5,3344200002943,Bernard Magrez,Les Sélections François Fréchette,https://www.saq.com/media/catalog/product/1/4/14453027-1_1601298627.png
14453043,313993,Bernard Magrez Château Magrez Fombrauge Saint-Émilion Grand Cru,Vin rouge,256.5,France,750.0,15.5,3344200003711,Bernard Magrez,Les Sélections François Fréchette,https://www.saq.com/media/catalog/product/1/4/14453043-1_1601298627.png
13343045,253463,Bernard Massard Chardonnay Brut,Vin mousseux,23.95,Luxembourg,750.0,12.0,5450013140104,Caves Bernard-Massard SA,Univins et spiritueux Inc,https://www.saq.com/media/catalog/product/1/3/13343045-1_1578534326.png
95158,303899,Bernard-Massard Cuvée de L'Écusson Brut,Vin mousseux,19.95,Luxembourg,750.0,12.0,5450013150103,Caves Bernard-Massard SA,Univins et spiritueux Inc,https://www.saq.com/media/catalog/product/9/5/95158-1_1580618415.png
11140674,175067,Bernard-Massard Cuvée de l'Écusson Brut,Vin mousseux rosé,19.75,Luxembourg,750.0,12.0,5450013151100,Caves Bernard-Massard SA,Univins et spiritueux Inc,https://www.saq.com/media/catalog/product/1/1/11140674-1_1580613320.png
13188831,248333,Beronia Rioja,Vin rouge,13.7,Espagne,750.0,13.5,8410023013901,Gonzalez Byass SA,Univins et spiritueux Inc,https://www.saq.com/media/catalog/product/1/3/13188831-1_1581315325.png
11667231,194633,Beronia Rioja Reserva,Vin rouge,21.15,Espagne,750.0,14.0,8410023000390,Bodegas Beronia S.A.,Univins et spiritueux Inc,https://www.saq.com/media/catalog/product/1/1/11667231-1_1606147814.png
506824,295427,Bersano Costalunga Barbera d'Asti Superiore,Vin rouge,14.15,Italie,750.0,13.5,8000192005502,Bersano SPA,Importation Épicurienne Inc,https://www.saq.com/media/catalog/product/5/0/506824-1_1580601925.png
13359119,254030,Bertani Tenuta Novare Valpolicella Ripasso,Vin rouge,19.15,Italie,750.0,13.5,8008326139154,Cav. G.B. Bertani SRL,Société de Vins Fins Ltée.,https://www.saq.com/media/catalog/product/1/3/13359119-1_1606929368.png
14216646,288152,Bieler Family Born to Run,Vin rouge,21.95,États-Unis,750.0,13.4,856622001525,Bieler Père et Fils,Vins Philippe Dandurand Ltée,https://www.saq.com/media/catalog/product/1/4/14216646-1_1578554119.png
14173308,285797,Bilboquet Microbrasserie 1990 Old school IPA,Bière ale,3.95,Canada,473.0,5.5,628190004051,Bilboquet Microbrasserie inc.,,https://www.saq.com/media/catalog/product/1/4/14173308-1_1578553219.png
13248638,250880,Black Fly Citrus,Cooler à base de spiritueux,11.4,Canada,1600.0,7.0,883043000585,Black Fly Beverage Company,Mosaiq Vins et Spiritueux Inc.,https://www.saq.com/media/catalog/product/1/3/13248638-1_1588171256.png
13248646,250883,Black Fly Grapefruit,Cooler à base de spiritueux,11.4,Canada,1600.0,7.0,883043000790,Black Fly Beverage Company,Mosaiq Vins et Spiritueux Inc.,https://www.saq.com/media/catalog/product/1/3/13248646-1_1588261220.png
13854831,272258,Black Fox Black Fox,Liqueur d'herbe,28.15,République Tchèque,700.0,35.0,8594005018976,Stock Plzen-Bozkov,Charton Hobbs Inc,https://www.saq.com/media/catalog/product/1/3/13854831-1_1578543622.png
10667423,158243,Blason de Bourgogne Mâcon-Villages,Vin blanc,16.35,France,750.0,12.5,3443200032049,Vignerons des Vielles Vignes,LBV International Inc.,https://www.saq.com/media/catalog/product/1/0/10667423-1_1580598314.png
14405050,314842,BleuRoyal,Dry gin,24.85,Canada,375.0,45.0,628250939033,BluePearl Distillerie,Agence Les Insolites Inc.,https://www.saq.com/media/catalog/product/1/4/14405050-1_1591740615.png
13864238,273020,BleuRoyal,Dry gin,49.0,Canada,750.0,45.0,628250939019,BluePearl Distillerie,Agence Les Insolites Inc.,https://www.saq.com/media/catalog/product/1/3/13864238-1_1578544221.png
14398849,318966,BleuRoyal Gin + Tonic,Cooler à base de spiritueux,15.0,Canada,944.0,7.0,628110985095,Menaud,Menaud Inc. (R),https://www.saq.com/media/catalog/product/1/4/14398849-1_1591708206.png
10556993,157100,Bodega Palacios Remondo Finca La Montesa Rioja,Vin rouge,21.65,Espagne,750.0,14.0,8411580035863,Bodega Palacios Remondo,Peter Mielzynski Agencies Limited,https://www.saq.com/media/catalog/product/1/0/10556993-1_1606227647.png
12375942,219257,Bodegas Atalaya Laya Almansa,Vin rouge,17.3,Espagne,750.0,14.5,8437005068889,Bodegas Atalaya,Vins Balthazard Inc.,https://www.saq.com/media/catalog/product/1/2/12375942-1_1580663712.png
10856873,165014,Bodegas Ateca Atteca Calatayud,Vin rouge,23.2,Espagne,750.0,15.5,8437005068230,Bodegas Ateca,Vins Balthazard Inc.,https://www.saq.com/media/catalog/product/1/0/10856873-1_1595005215.png
898809,302435,Bodegas Campillo Rioja Reserva,Vin rouge,19.8,Espagne,750.0,13.0,8420455122201,Bodegas Campillo,Sélect Vins Ltée.,https://www.saq.com/media/catalog/product/8/9/898809-1_1580607319.png
13188962,248360,Bodegas de Nobella Monastrell Yecla,Vin rouge,29.9,Espagne,3000.0,13.5,56049134640,Constellation Brands Québec,"Vins Arterra Canada, division Québec Inc",https://www.saq.com/media/catalog/product/1/3/13188962-1_1605819949.png
12989936,242297,Bodegas de Nobella Monastrell Yecla,Vin rouge,8.35,Espagne,750.0,13.5,56049134466,Constellation Brands Québec,"Vins Arterra Canada, division Québec Inc",https://www.saq.com/media/catalog/product/1/2/12989936-1_1578435323.png
10758325,161087,Bodegas Juan Gil Jumilla,Vin rouge,23.0,Espagne,750.0,15.0,8437005068070,Bodegas Juan Gil S.L.,Vins Balthazard Inc.,https://www.saq.com/media/catalog/product/1/0/10758325-1_1595530225.png
12990152,242303,Bodegas Juan Gil Pasico Jumilia,Vin rouge,12.75,Espagne,750.0,13.5,8437005068865,Bodegas Juan Gil S.L.,Vins Balthazard Inc.,https://www.saq.com/media/catalog/product/1/2/12990152-1_1578435608.png
14294214,290663,Bodegas Latue Wine by Nature du Vin,Vin blanc,9.95,Espagne,750.0,12.5,8437017035244,Bodegas Latue,LBV International Inc.,https://www.saq.com/media/catalog/product/1/4/14294214-1_1580352914.png
12140721,209165,Bodegas Mauro Terreus,Vin rouge,156.0,Espagne,750.0,15.5,8437010915451,Bodegas Mauro,"Elixirs, Vins et Spiritueux Inc.",https://www.saq.com/media/wysiwyg/placeholder/category/06.png
